task,Code,Product,run_n,normalized_gain_mean_pct,normalized_gain_SD_pct
regression,AEJO,lysostaphin resistance FemAB family serine transferase Lif,3,0.0,0.0
regression,AEJQ,lysozyme RrrD,3,0.0,0.0
regression,AEJS,lysozyme inhibitor,3,0.0,0.0
regression,AEJU,lysyl oxidase family protein,3,0.0,0.0
regression,AEJX,lytic enzyme,3,0.0,0.0
regression,AEJZ,lytic murein transglycosylase B,3,0.0,0.0
regression,AEKC,lytic regulatory protein,3,0.0,0.0
regression,AEKE,lytic transglycosylase,3,0.0,0.0
regression,AEKF,lytic transglycosylase F,3,0.0,0.0
regression,AEKG,lytic transglycosylase IsaA,3,0.0,0.0
regression,AEKH,lytic transglycosylase LtgA,3,0.0,0.0
regression,AEKI,lytic transglycosylase SceD,3,0.0,0.0
regression,AEKJ,lytic transglycosylase catalytic,3,0.0,0.0
regression,AEKL,mAFB alternative,3,0.0,0.0
regression,AEKM,mCpol domain-containing protein,3,0.0,0.0
regression,AEKN,mRNA 3'-end processing factor,3,0.0,0.0
regression,AEKO,mRNA cleavage and polyadenylation specificity factor-like protein,3,0.0,0.0
regression,AEKP,mRNA endoribonuclease LsoA,3,0.0,0.0
regression,AEKQ,mRNA interferase,3,0.0,0.0
regression,AEKR,mRNA interferase PemK,3,0.0,0.0
regression,AEKS,mRNA surveillance protein pelota,3,0.0,0.0
regression,AEKU,macrodomain Ori organization protein MaoP,3,0.0,0.0
regression,AEKV,macrodomain Ter protein MatP,3,0.0,0.0
regression,AEKW,macrolide 2'-phosphotransferase,3,0.0,0.0
regression,AEKX,macrolide 2'-phosphotransferase Mph(E),3,0.0,0.0
regression,AEKY,macrolide 2'-phosphotransferase MphK,3,0.0,0.0
regression,AEKZ,macrolide 2'-phosphotransferase MphL,3,0.0,0.0
regression,AEL,8-demethyl-8-aminoriboflavin-5'-phosphate phosphatase,3,0.0,0.0
regression,AELA,macrolide 2'-phosphotransferase MphM,3,0.0,0.0
regression,AELB,macrolide 2'-phosphotransferase MphN,3,0.0,0.0
regression,AELC,macrolide ABC transporter ATP-binding protein,3,0.0,0.0
regression,AELD,macrolide ABC transporter ATP-binding protein/permease MacB,3,0.0,0.0
regression,AELE,macrolide ABC transporter permease/ATP-binding protein MacB,3,0.0,0.0
regression,AELF,macrolide efflux MFS transporter Mef(A),3,0.0,0.0
regression,AELG,macrolide efflux MFS transporter Mef(B),3,0.0,0.0
regression,AELH,macrolide efflux MFS transporter Mef(C),3,0.0,0.0
regression,AELI,macrolide efflux MFS transporter Mef(F),3,0.0,0.0
regression,AELJ,macrolide efflux MFS transporter Mef(H),3,0.0,0.0
regression,AELL,macrolide hydrolase EstT,3,0.0,0.0
regression,AELM,macrolide resistance MFS transporter Mrx(A),3,0.0,0.0
regression,AELN,macrolide resistance MFS transporter Mrx(F),3,0.0,0.0
regression,AELO,macrolide resistance transcriptional regulator MphR(F),3,0.0,0.0
regression,AELP,macrolide transporter,3,0.0,0.0
regression,AELQ,macrolide transporter subunit MacA,3,0.0,0.0
regression,AELR,macrolide-binding transcriptional repressor MphR(A),3,0.0,0.0
regression,AELS,macrolide-inactivating glycosyltransferase,3,0.0,0.0
regression,AELT,mafB,3,0.0,0.0
regression,AELV,magnesium chelatase ATPase subunit I,3,0.0,0.0
regression,AELW,magnesium chelatase domain-containing protein,3,0.0,0.0
regression,AELX,magnesium chelatase subunit D,3,0.0,0.0
regression,AELY,magnesium chelatase subunit D family protein,3,0.0,0.0
regression,AELZ,magnesium chelatase subunit H,3,0.0,0.0
regression,AEM,8-demethyl-8-aminoriboflavin-5'-phosphate synthase RosB,3,0.0,0.0
regression,AEMA,magnesium protoporphyrin IX methyltransferase,3,0.0,0.0
regression,AEMC,magnesium transporter CorA,3,0.0,0.0
regression,AEME,magnesium transporter MgtE N-terminal domain-containing protein,3,0.0,0.0
regression,AEMF,magnesium transporter protection protein MgtU,3,0.0,0.0
regression,AEMG,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase,3,0.0,0.0
regression,AEMH,magnesium-protoporphyrin IX monomethyl ester anaerobic oxidative cyclase,3,0.0,0.0
regression,AEMK,magnetosome protein MamC,3,0.0,0.0
regression,AEML,major capsid family protein,3,0.0,0.0
regression,AEMN,major capsid protein P2,3,0.0,0.0
regression,AEMO,major coat protein,3,0.0,0.0
regression,AEMP,major facilitator superfamily MFS_1,3,0.0,0.0
regression,AEMQ,major outer membrane lipoprotein,3,0.0,0.0
regression,AEMR,major outer membrane protein,3,0.0,0.0
regression,AEMS,major outer membrane protein FomA,3,0.0,0.0
regression,AEMT,major pilin PefA,3,0.0,0.0
regression,AEMU,major royal jelly family protein,3,0.0,0.0
regression,AEMV,major tail protein,3,0.0,0.0
regression,AEMW,major tail shaft subunit,3,0.0,0.0
regression,AEMX,major tail subunit,3,0.0,0.0
regression,AEMY,major teichoic acid biosynthesis protein C,3,0.0,0.0
regression,AEMZ,major virion structural protein,3,0.0,0.0
regression,AENA,mal regulon transcriptional regulator MalI,3,0.0,0.0
regression,AENB,malate dehydrogenase,3,0.0,0.0
regression,AENC,malate dehydrogenase (quinone),3,0.0,0.0
regression,AEND,malate permease,3,0.0,0.0
regression,AENF,malate synthase A,3,0.0,0.0
regression,AENG,malate synthase AceB,3,0.0,0.0
regression,AENI,malate--CoA ligase subunit beta,3,0.0,0.0
regression,AENJ,malate-H+/Na+-lactate antiporter MleN,3,0.0,0.0
regression,AENK,malate/lactate/ureidoglycolate dehydrogenase,3,0.0,0.0
regression,AENL,malate:quinone oxidoreductase,3,0.0,0.0
regression,AENM,maleamate amidohydrolase,3,0.0,0.0
regression,AENN,maleate cis-trans isomerase,3,0.0,0.0
regression,AENP,maleate isomerase,3,0.0,0.0
regression,AENQ,malectin,3,0.0,0.0
regression,AENR,malectin domain-containing carbohydrate-binding protein,3,0.0,0.0
regression,AENS,maleylacetate reductase,3,0.0,0.0
regression,AENT,"maleylacetate reductase and hydroxyquinol 1,2-dioxygenase domain-containing protein",3,0.0,0.0
regression,AENV,maleylpyruvate isomerase,3,0.0,0.0
regression,AENW,maleylpyruvate isomerase N-terminal domain-containing protein,3,0.0,0.0
regression,AENY,malic enzyme,3,0.0,0.0
regression,AENZ,malic enzyme-like NAD(P)-binding protein,3,0.0,0.0
regression,AEO,8-oxo-dGTP diphosphatase MutT,3,0.0,0.0
regression,AEOA,malic enzyme-like protein,3,0.0,0.0
regression,AEOB,malolactic enzyme,3,0.0,0.0
regression,AEOC,malonate decarboxylase acyl carrier protein,3,0.0,0.0
regression,AEOD,malonate decarboxylase holo-ACP synthase,3,0.0,0.0
regression,AEOE,malonate decarboxylase holo-[acyl-carrier-protein] synthase,3,0.0,0.0
regression,AEOF,malonate decarboxylase subunit alpha,3,0.0,0.0
regression,AEOG,malonate decarboxylase subunit delta,3,0.0,0.0
regression,AEOH,malonate decarboxylase subunit epsilon,3,0.0,0.0
regression,AEOI,malonate transporter subunit MadL,3,0.0,0.0
regression,AEOJ,malonate transporter subunit MadM,3,0.0,0.0
regression,AEOL,malonate-semialdehyde dehydrogenase IolA,3,0.0,0.0
regression,AEOM,malonic semialdehyde reductase,3,0.0,0.0
regression,AEON,malonyl CoA-ACP transacylase,3,0.0,0.0
regression,AEOP,malonyl-CoA decarboxylase,3,0.0,0.0
regression,AEOQ,malonyl-CoA decarboxylase domain-containing protein,3,0.0,0.0
regression,AEOR,malonyl-CoA decarboxylase family protein,3,0.0,0.0
regression,AEOS,malonyl-CoA synthase,3,0.0,0.0
regression,AEOU,malto-oligosyltrehalose trehalohydrolase,3,0.0,0.0
regression,AEOV,maltodextrin ABC transporter ATP-binding protein MsmX,3,0.0,0.0
regression,AEOW,maltodextrin ABC transporter permease MdxF,3,0.0,0.0
regression,AEOX,maltodextrin ABC transporter permease MdxG,3,0.0,0.0
regression,AEOY,maltodextrin ABC transporter substrate-binding protein,3,0.0,0.0
regression,AEOZ,maltodextrin ABC transporter substrate-binding protein MdxE,3,0.0,0.0
regression,AEP,8-oxoguanine DNA glycosylase,3,0.0,0.0
regression,AEPA,maltodextrin glucosidase,3,0.0,0.0
regression,AEPB,maltodextrin phosphorylase,3,0.0,0.0
regression,AEPC,maltodextrose utilization protein MalA,3,0.0,0.0
regression,AEPD,maltogenic alpha-amylase,3,0.0,0.0
regression,AEPE,maltokinase,3,0.0,0.0
regression,AEPF,maltokinase N-terminal cap-like domain-containing protein,3,0.0,0.0
regression,AEPG,maltoporin,3,0.0,0.0
regression,AEPH,maltoporin LamB,3,0.0,0.0
regression,AEPI,maltosaccharide ABC transporter permease MalC,3,0.0,0.0
regression,AEPJ,maltosaccharide ABC transporter permease MalD,3,0.0,0.0
regression,AEPK,maltose 6'-phosphate phosphatase,3,0.0,0.0
regression,AEPM,maltose ABC transporter permease MalG,3,0.0,0.0
regression,AEPN,maltose ABC transporter substrate-binding protein,3,0.0,0.0
regression,AEPO,maltose O-acetyltransferase,3,0.0,0.0
regression,AEPQ,maltose alpha-D-glucosyltransferase,3,0.0,0.0
regression,AEPR,maltose operon protein MalM,3,0.0,0.0
regression,AEPS,maltose operon transcriptional repressor MalR,3,0.0,0.0
regression,AEPT,maltose phosphorylase,3,0.0,0.0
regression,AEPU,maltose-6'-phosphate glucosidase,3,0.0,0.0
regression,AEPV,maltose/glucose-specific PTS transporter subunit IIBC,3,0.0,0.0
regression,AEPW,maltose/glucose-specific PTS transporter subunit IIC,3,0.0,0.0
regression,AEPX,maltose/maltodextrin ABC transporter ATP-binding protein MalK,3,0.0,0.0
regression,AEPY,maltose/maltodextrin ABC transporter substrate-binding protein MalE,3,0.0,0.0
regression,AEPZ,maltotransferase domain-containing protein,3,0.0,0.0
regression,AEQA,mammalian cell entry protein,3,0.0,0.0
regression,AEQB,mandelate racemase,3,0.0,0.0
regression,AEQC,mandelate racemase family protein,3,0.0,0.0
regression,AEQE,mandelate racemase/muconate lactonizing protein,3,0.0,0.0
regression,AEQF,manganase accumulation protein MntS,3,0.0,0.0
regression,AEQG,manganese ABC transporter ATP-binding protein MntB,3,0.0,0.0
regression,AEQH,manganese ABC transporter permease MntC,3,0.0,0.0
regression,AEQI,manganese ABC transporter permease MntD,3,0.0,0.0
regression,AEQJ,manganese ABC transporter substrate-binding lipoprotein,3,0.0,0.0
regression,AEQK,manganese ABC transporter substrate-binding protein/adhesin MntA,3,0.0,0.0
regression,AEQN,manganese efflux pump MntP,3,0.0,0.0
regression,AEQO,manganese efflux pump MntP family protein,3,0.0,0.0
regression,AEQP,manganese transporter MneP,3,0.0,0.0
regression,AEQQ,manganese transporter MneS,3,0.0,0.0
regression,AEQR,manganese-binding transcriptional regulator MntR,3,0.0,0.0
regression,AEQS,"manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase",3,0.0,0.0
regression,AEQT,manganese-dependent inorganic pyrophosphatase,3,0.0,0.0
regression,AEQU,manganese/iron ABC transporter ATP-binding protein,3,0.0,0.0
regression,AEQV,"mannan endo-1,4-beta-mannosidase",3,0.0,0.0
regression,AEQX,mannitol operon repressor MtlR,3,0.0,0.0
regression,AEQY,mannitol operon transcriptional activator MtlR,3,0.0,0.0
regression,AEQZ,mannitol-1-phosphate 5-dehydrogenase,3,0.0,0.0
regression,AER,9-O-acetyl-N-acetylneuraminic acid deacetylase,3,0.0,0.0
regression,AERA,manno-octulosonate cytidylyltransferase,3,0.0,0.0
regression,AERC,mannose transport/utilization transcriptional regulator ManR,3,0.0,0.0
regression,AERD,mannose-1-phosphate guanyltransferase,3,0.0,0.0
regression,AERE,mannose-1-phosphate guanylyltransferase,3,0.0,0.0
regression,AERG,mannose-6-phosphate isomerase,3,0.0,0.0
regression,AERH,mannose-6-phosphate isomerase Pmi,3,0.0,0.0
regression,AERI,"mannose-6-phosphate isomerase, class I",3,0.0,0.0
regression,AERJ,mannose-binding lectin protein,3,0.0,0.0
regression,AERK,mannose/fructose/sorbose PTS transporter subunit IIA,3,0.0,0.0
regression,AERL,mannose/fructose/sorbose PTS transporter subunit IIB,3,0.0,0.0
regression,AERM,mannose/fructose/sorbose PTS transporter subunit IID,3,0.0,0.0
regression,AERN,mannose/fructose/sorbose family PTS transporter subunit IIC,3,0.0,0.0
regression,AERO,mannosyl-3-phosphoglycerate phosphatase-related protein,3,0.0,0.0
regression,AERP,mannosyl-D-glycerate transport/metabolism system transcriptional repressor MngR,3,0.0,0.0
regression,AERQ,mannosylglycerate hydrolase,3,0.0,0.0
regression,AERR,mannosyltransferase,3,0.0,0.0
regression,AERS,mannosyltransferase family protein,3,0.0,0.0
regression,AERT,mannuronate-specific alginate lyase,3,0.0,0.0
regression,AERU,marine proteobacterial sortase target protein,3,0.0,0.0
regression,AERV,master DNA invertase Mpi family serine-type recombinase,3,0.0,0.0
regression,AERW,mating pair formation protein,3,0.0,0.0
regression,AERX,mating pair formation protein TrbE,3,0.0,0.0
regression,AERY,matrixin,3,0.0,0.0
regression,AESA,maturase,3,0.0,0.0
regression,AESC,mdtC domain protein,3,0.0,0.0
regression,AESD,mecA-type methicillin resistance repressor MecI,3,0.0,0.0
regression,AESE,mechanosensitive channel MscK,3,0.0,0.0
regression,AESF,mechanosensitive channel protein,3,0.0,0.0
regression,AESG,mechanosensitive ion channel,3,0.0,0.0
regression,AESH,mechanosensitive ion channel YbdG,3,0.0,0.0
regression,AESK,mechanosensitive ion channel protein,3,0.0,0.0
regression,AESL,mechanosensitive ion channel protein MscC,3,0.0,0.0
regression,AESM,mechanosensitive ion channel protein MscS,3,0.0,0.0
regression,AESN,mediator of plasmid stability,3,0.0,0.0
regression,AESO,medium chain dehydrogenase/reductase family protein,3,0.0,0.0
regression,AESP,medium-chain fatty-acid--CoA ligase,3,0.0,0.0
regression,AESQ,melibiose:sodium transporter MelB,3,0.0,0.0
regression,AESR,memba protein,3,0.0,0.0
regression,AESS,membrane assembly protein AsmA,3,0.0,0.0
regression,AEST,membrane channel protein of phosphonate transporter,3,0.0,0.0
regression,AESU,membrane dipeptidase,3,0.0,0.0
regression,AESV,membrane domain protein,3,0.0,0.0
regression,AESW,membrane fusion protein MtrC,3,0.0,0.0
regression,AESX,membrane integrity lipid transport subunit YebS,3,0.0,0.0
regression,AESY,membrane integrity-associated transporter subunit PqiA,3,0.0,0.0
regression,AESZ,membrane integrity-associated transporter subunit PqiC,3,0.0,0.0
regression,AET,A1S_1983 family putative colistin resistance protein,3,0.0,0.0
regression,AETA,membrane lipoprotein lipid attachment site-containing protein,3,0.0,0.0
regression,AETB,membrane or secreted protein,3,0.0,0.0
regression,AETC,membrane protease subunit,3,0.0,0.0
regression,AETE,membrane protein YoeI,3,0.0,0.0
regression,AETF,membrane protein YpdK,3,0.0,0.0
regression,AETG,membrane protein insertase YidC,3,0.0,0.0
regression,AETI,membrane protein insertion/folding monitor MifM,3,0.0,0.0
regression,AETJ,"membrane protein, putative, (pXO1-60)",3,0.0,0.0
regression,AETK,membrane stabilizing protein MspA,3,0.0,0.0
regression,AETL,membrane-anchored protein,3,0.0,0.0
regression,AETM,membrane-associated Zn-dependent protease 1,3,0.0,0.0
regression,AETN,membrane-associated oxidoreductase,3,0.0,0.0
regression,AETO,membrane-associated sensor domain-containing protein,3,0.0,0.0
regression,AETP,membrane-binding protein,3,0.0,0.0
regression,AETQ,"membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family",3,0.0,0.0
regression,AETR,membrane-bound lytic murein transglycosylase EmtA,3,0.0,0.0
regression,AETS,membrane-bound lytic murein transglycosylase MltC,3,0.0,0.0
regression,AETT,membrane-bound lytic murein transglycosylase MltF,3,0.0,0.0
regression,AETU,membrane-bound protein LytA,3,0.0,0.0
regression,AETV,membrane-bound serine racemase VanT-C,3,0.0,0.0
regression,AETW,membrane-spanning permease,3,0.0,0.0
regression,AETX,membrane-spanning protein,3,0.0,0.0
regression,AETY,membrane-targeted effector domain-containing toxin,3,0.0,0.0
regression,AETZ,menaquinol-cytochrome c reductase cytochrome b subunit,3,0.0,0.0
regression,AEU,A1S_2505 family phage non-structural protein,3,0.0,0.0
regression,AEUA,menaquinol-cytochrome c reductase cytochrome b/c subunit,3,0.0,0.0
regression,AEUB,menaquinol-cytochrome c reductase iron-sulfur subunit,3,0.0,0.0
regression,AEUC,menaquinone biosynthesis decarboxylase,3,0.0,0.0
regression,AEUD,menaquinone biosynthesis family protein,3,0.0,0.0
regression,AEUE,menaquinone biosynthesis prenyltransferase MqnP,3,0.0,0.0
regression,AEUF,menaquinone biosynthesis protein,3,0.0,0.0
regression,AEUG,menaquinone biosynthetic enzyme MqnA/MqnD family protein,3,0.0,0.0
regression,AEUI,mep operon protein MepB,3,0.0,0.0
regression,AEUJ,mercuric ion reductase,3,0.0,0.0
regression,AEUK,mercuric ion transporter MerT,3,0.0,0.0
regression,AEUL,mercuric reductase,3,0.0,0.0
regression,AEUM,mercuric resistance transcriptional repressor MerD,3,0.0,0.0
regression,AEUN,mercuric transport protein,3,0.0,0.0
regression,AEUO,mercuric transport protein MerT,3,0.0,0.0
regression,AEUP,mercuric transport protein MerTP,3,0.0,0.0
regression,AEUQ,mercuric transport protein periplasmic component,3,0.0,0.0
regression,AEUR,mercuric transporter MerT family protein,3,0.0,0.0
regression,AEUS,mercury resistance MerE,3,0.0,0.0
regression,AEUT,mercury resistance co-regulator MerD,3,0.0,0.0
regression,AEUU,mercury resistance protein,3,0.0,0.0
regression,AEUW,mercury resistance system substrate-binding protein MerP,3,0.0,0.0
regression,AEUX,mercury resistance system transport protein MerF,3,0.0,0.0
regression,AEUY,mercury resistance transcriptional regulator MerR,3,0.0,0.0
regression,AEUZ,mercury resistance transcriptional regulator MerR1,3,0.0,0.0
regression,AEV,A1S_2622 family ABC transporter permease subunit,3,0.0,0.0
regression,AEVA,mercury resistance transcriptional regulator MerR2,3,0.0,0.0
regression,AEVB,mercury transport protein,3,0.0,0.0
regression,AEVC,mercury transport protein MerC,3,0.0,0.0
regression,AEVD,mercury transporter MerC,3,0.0,0.0
regression,AEVE,mercury transporter MerT,3,0.0,0.0
regression,AEVG,meromycolate extension acyl carrier protein AcpM,3,0.0,0.0
regression,AEVH,merozoite surface protein 3b,3,0.0,0.0
regression,AEVI,mersacidin family lantibiotic,3,0.0,0.0
regression,AEVJ,mersacidin/lichenicidin family type 2 lantibiotic,3,0.0,0.0
regression,AEVK,mesaconyl-C4 CoA hydratase,3,0.0,0.0
regression,AEVL,met regulon transcriptional regulator MetJ,3,0.0,0.0
regression,AEVM,metabolite traffic protein EboE,3,0.0,0.0
regression,AEVN,metal ABC transporter ATP-binding protein,3,0.0,0.0
regression,AEVO,metal ABC transporter ATPase,3,0.0,0.0
regression,AEVQ,metal ABC transporter solute-binding protein,3,0.0,0.0
regression,AEVS,metal ABC transporter substrate-binding lipoprotein,3,0.0,0.0
regression,AEVU,metal resistance protein,3,0.0,0.0
regression,AEVV,metal transporter,3,0.0,0.0
regression,AEVW,metal-binding protein,3,0.0,0.0
regression,AEVX,metal-binding protein ZinT,3,0.0,0.0
regression,AEVY,metal-dependent exonucleaseMrfB,3,0.0,0.0
regression,AEWA,metal-dependent hydrolase family protein,3,0.0,0.0
regression,AEWB,metal-dependent phosphohydrolase,3,0.0,0.0
regression,AEWD,metal-responsive transcriptional regulator AseR,3,0.0,0.0
regression,AEWF,metal-sensing transcriptional repressor MreA,3,0.0,0.0
regression,AEWH,metal-sulfur cluster assembly factor,3,0.0,0.0
regression,AEWI,metal-sulfur cluster biosynthetic enzyme,3,0.0,0.0
regression,AEWJ,metal-transporting ATPase PfeT,3,0.0,0.0
regression,AEWL,metallo-dependent hydrolase,3,0.0,0.0
regression,AEWM,metallo-dependent phosphatase,3,0.0,0.0
regression,AEWN,metallo-hydrolase family protein,3,0.0,0.0
regression,AEWO,metallo-hydrolase/oxidoreductase,3,0.0,0.0
regression,AEWP,metallochaperone AztD,3,0.0,0.0
regression,AEWQ,metalloendopeptidase CpaA,3,0.0,0.0
regression,AEWR,metalloendopeptidase with exotoxin activity,3,0.0,0.0
regression,AEWS,metallohydrolase,3,0.0,0.0
regression,AEWT,metallopeptidase,3,0.0,0.0
regression,AEWU,metallopeptidase ImmA,3,0.0,0.0
regression,AEWV,metallopeptidase TldD-related protein,3,0.0,0.0
regression,AEWW,metallopeptidase YcaL,3,0.0,0.0
regression,AEWX,metallopeptidase family protein,3,0.0,0.0
regression,AEWY,metallophosphatase,3,0.0,0.0
regression,AEWZ,metallophosphatase domain-containing protein,3,0.0,0.0
regression,AEX,A24 family peptidase C-terminal domain-containing protein,3,0.0,0.0
regression,AEXA,metallophosphatase family protein,3,0.0,0.0
regression,AEXD,metalloprotease,3,0.0,0.0
regression,AEXE,metalloprotease LoiP,3,0.0,0.0
regression,AEXF,metalloprotease PmbA,3,0.0,0.0
regression,AEXG,metalloprotease TldD,3,0.0,0.0
regression,AEXH,metalloprotease family protein,3,0.0,0.0
regression,AEXI,metalloprotease secretion chaperone CpaB,3,0.0,0.0
regression,AEXJ,metalloregulation DNA-binding stress protein MgrA,3,0.0,0.0
