COG_category,Code,Product_from_GBFF_major,assignment_status,n_CDS_instances,COG_coverage,dominant_COG_fraction
J,QQG,RsmD family RNA methyltransferase,low_count,3.0,1.0,0.6666666666666666
L,QQG,RsmD family RNA methyltransferase,low_count,3.0,1.0,0.6666666666666666
J,QQH,RsmE family RNA methyltransferase,low_count,3.0,1.0,1.0
L,QQJ,RtcB family protein,high_confidence,70.0,1.0,0.8428571428571429
L,QQN,RusA family crossover junction endodeoxyribonuclease,high_confidence,158.0,0.6139240506329114,0.8041237113402062
L,QQZ,Rv2578c family radical SAM protein,low_count,4.0,1.0,1.0
K,QRA,Rv2640c family ArsR-like transcriptional regulator,high_confidence,13.0,1.0,1.0
J,QSA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,high_confidence,13.0,1.0,0.5384615384615384
J,QSF,S-layer homology domain-containing protein,ambiguous,332.0,0.966867469879518,0.4299065420560747
K,QSF,S-layer homology domain-containing protein,ambiguous,332.0,0.966867469879518,0.4299065420560747
J,QSM,S-methyl-5-thioribose kinase,high_confidence,64.0,1.0,0.875
J,QSN,S-methyl-5-thioribose-1-phosphate isomerase,high_confidence,76.0,1.0,0.7763157894736842
J,QSX,S1 RNA binding domain protein,low_count,2.0,1.0,1.0
J,QSZ,S1 RNA-binding domain-containing protein,high_confidence,50.0,0.88,0.9090909090909092
K,QSZ,S1 RNA-binding domain-containing protein,high_confidence,50.0,0.88,0.9090909090909092
J,QTA,S1 domain-containing RNA-binding protein,high_confidence,9.0,1.0,1.0
J,QTB,S1 domain-containing post-transcriptional regulator GSP13,low_count,1.0,1.0,1.0
K,QTD,S1 family peptidase,high_confidence,73.0,0.6575342465753424,0.6666666666666666
L,QTG,S1/P1 nuclease,high_confidence,40.0,0.975,0.9743589743589745
K,QTM,S24 family peptidase,high_confidence,620.0,0.164516129032258,0.8921568627450981
L,QTM,S24 family peptidase,high_confidence,620.0,0.164516129032258,0.8921568627450981
J,QTQ,S4 domain-containing protein,low_count,4.0,0.5,1.0
K,QUA,S8 family peptidase,high_confidence,461.0,1.0,0.7982646420824295
J,QUO,SAM-dependent DNA methyltransferase,low_count,3.0,1.0,0.3333333333333333
J,QUQ,SAM-dependent methyltransferase,ambiguous,319.0,0.974921630094044,0.4115755627009646
K,QUQ,SAM-dependent methyltransferase,ambiguous,319.0,0.974921630094044,0.4115755627009646
L,QUQ,SAM-dependent methyltransferase,ambiguous,319.0,0.974921630094044,0.4115755627009646
J,QUR,SAM-dependent methyltransferase TehB,low_count,4.0,1.0,0.5
K,QUW,SAP domain-containing protein,low_count,4.0,1.0,0.5
K,QUZ,SARP family transcriptional regulator,high_confidence,22.0,1.0,0.5909090909090909
K,QVL,SAV_2336 N-terminal domain-related protein,high_confidence,21.0,1.0,0.5714285714285714
L,QVL,SAV_2336 N-terminal domain-related protein,high_confidence,21.0,1.0,0.5714285714285714
K,QWH,SCO6745 family protein,high_confidence,12.0,1.0,1.0
L,QWQ,SDR family NAD(P)-dependent oxidoreductase,high_confidence,4460.0,0.9968609865470852,0.8214125056230319
L,QWT,SDR family oxidoreductase,high_confidence,5342.0,0.997379258704605,0.618993993993994
L,QXN,SF1B family DNA helicase RecD2,high_confidence,8.0,1.0,1.0
K,QYD,SIN_02055 family SIR2-like protein,low_count,1.0,1.0,1.0
K,QYF,SIR2 family NAD-dependent protein deacylase,high_confidence,117.0,0.9743589743589745,0.9210526315789472
K,QYH,SIR2 family protein,high_confidence,179.0,0.9832402234636872,0.7556818181818182
K,QYI,SIS domain-containing protein,high_confidence,328.0,0.9908536585365854,0.8215384615384616
K,QYS,SLOG family protein,high_confidence,41.0,0.7804878048780488,0.59375
L,QYS,SLOG family protein,high_confidence,41.0,0.7804878048780488,0.59375
L,QYT,SMC family ATPase,high_confidence,25.0,1.0,1.0
K,QYU,SMC-Scp complex subunit ScpB,high_confidence,113.0,0.9734513274336284,0.5818181818181818
K,QYX,SMEK domain-containing protein,high_confidence,12.0,0.5,0.6666666666666666
K,QYY,SMI1/KNR4 family protein,high_confidence,432.0,0.5787037037037037,0.764
L,QYY,SMI1/KNR4 family protein,high_confidence,432.0,0.5787037037037037,0.764
J,QYZ,SMODS domain-containing nucleotidyltransferase,high_confidence,9.0,0.6666666666666666,1.0
K,QZC,SMP-30/gluconolactonase/LRE family protein,high_confidence,808.0,0.9975247524752476,0.9863523573200992
L,QZI,SNF2 helicase-associated domain-containing protein,low_count,1.0,1.0,1.0
K,QZJ,SNF2-related protein,high_confidence,199.0,1.0,0.7638190954773869
L,QZJ,SNF2-related protein,high_confidence,199.0,1.0,0.7638190954773869
K,QZT,"SOS-response transcriptional repressor, LexA",low_count,1.0,1.0,1.0
L,QZU,SOSS complex subunit B family protein,high_confidence,6.0,1.0,1.0
L,QZV,SOUL family heme-binding protein,low_count,2.0,1.0,0.5
L,RAC,SPFH domain-containing protein,high_confidence,670.0,0.991044776119403,0.7364457831325302
K,RAJ,SPI-1 type III secretion system effector SopD,low_count,4.0,1.0,1.0
L,RAJ,SPI-1 type III secretion system effector SopD,low_count,4.0,1.0,1.0
K,RBR,SPI-2 type III secretion system effector SopD2,low_count,4.0,1.0,1.0
L,RBR,SPI-2 type III secretion system effector SopD2,low_count,4.0,1.0,1.0
L,RCH,SPI-7-type island replicative DNA helicase,low_count,1.0,1.0,1.0
L,RCK,SPL family radical SAM protein,low_count,4.0,1.0,1.0
J,RCT,SRPBCC domain-containing protein,high_confidence,283.0,0.9540636042402828,0.725925925925926
K,RCT,SRPBCC domain-containing protein,high_confidence,283.0,0.9540636042402828,0.725925925925926
J,RCU,SRPBCC family protein,high_confidence,956.0,0.9163179916317992,0.7568493150684932
K,RCU,SRPBCC family protein,high_confidence,956.0,0.9163179916317992,0.7568493150684932
J,RDO,STM4014 family protein,high_confidence,9.0,1.0,1.0
K,REE,SUF system Fe-S cluster assembly regulator,high_confidence,21.0,1.0,1.0
K,REH,SUMF1/EgtB/PvdO family nonheme iron enzyme,high_confidence,141.0,0.9929078014184396,0.8928571428571429
L,REH,SUMF1/EgtB/PvdO family nonheme iron enzyme,high_confidence,141.0,0.9929078014184396,0.8928571428571429
L,REK,SUV3 C-terminal domain-containing protein,low_count,1.0,1.0,1.0
K,RET,SWIM zinc finger family protein,high_confidence,139.0,0.8489208633093526,0.9491525423728814
L,RET,SWIM zinc finger family protein,high_confidence,139.0,0.8489208633093526,0.9491525423728814
L,RFN,Sau3AI family type II restriction endonuclease,high_confidence,8.0,1.0,1.0
L,RFP,SbcC/MukB-like Walker B domain-containing protein,high_confidence,27.0,0.9629629629629628,0.5384615384615384
K,RFV,ScbR family autoregulator-binding transcription factor,high_confidence,149.0,1.0,0.9932885906040269
L,RFV,ScbR family autoregulator-binding transcription factor,high_confidence,149.0,1.0,0.9932885906040269
L,RFX,ScpA family protein,high_confidence,25.0,1.0,0.96
K,RFY,Scr1 family TA system antitoxin-like transcriptional regulator,high_confidence,23.0,0.6956521739130435,0.875
J,RIV,SelB C-terminal domain-containing protein,low_count,1.0,1.0,1.0
K,RJH,SgrR family transcriptional regulator,high_confidence,33.0,1.0,0.696969696969697
L,RJJ,Shedu anti-phage system protein SduA domain-containing protein,high_confidence,14.0,0.4285714285714285,0.6666666666666666
K,RKB,SigB/SigF/SigG family RNA polymerase sigma factor,high_confidence,14.0,1.0,1.0
K,RKC,SigE family RNA polymerase sigma factor,high_confidence,58.0,1.0,1.0
L,RKG,SinI family restriction endonuclease,low_count,2.0,1.0,1.0
L,RKJ,Single-stranded DNA binding protein,low_count,3.0,1.0,1.0
K,RKM,Sir2 family NAD+-dependent deacetylase,high_confidence,14.0,1.0,1.0
K,RKN,Sir2 family NAD-dependent protein deacetylase,high_confidence,36.0,0.9722222222222222,0.9142857142857144
L,RKV,SixA phosphatase family protein,high_confidence,17.0,1.0,0.9411764705882352
L,RLD,Smr/MutS family protein,high_confidence,26.0,0.9615384615384616,0.84
K,RLZ,Spo0J and enkurin domain-containing protein,low_count,2.0,1.0,1.0
K,RMB,SpoIIE family protein phosphatase,high_confidence,323.0,0.9876160990712074,0.5454545454545454
L,RMB,SpoIIE family protein phosphatase,high_confidence,323.0,0.9876160990712074,0.5454545454545454
L,RMI,SpoVR family protein,high_confidence,48.0,1.0,0.9791666666666666
L,RMN,SprT family zinc-dependent metalloprotease,high_confidence,30.0,1.0,0.9333333333333332
K,RMO,SprT-like domain-containing protein,ambiguous,59.0,0.7627118644067796,0.4888888888888889
K,RMQ,SpvB/TcaC N-terminal domain-containing protein,high_confidence,20.0,0.95,0.8421052631578947
K,RMR,Spx/MgsR family RNA polymerase-binding regulatory protein,high_confidence,9.0,1.0,0.7777777777777778
L,RMS,Spy/CpxP family protein refolding chaperone,high_confidence,181.0,0.9613259668508288,0.8448275862068966
J,RNB,SsrA-binding protein,low_count,3.0,1.0,0.6666666666666666
J,RNC,SsrA-binding protein SmpB,high_confidence,57.0,1.0,0.5789473684210527
K,RNQ,Stk1 family PASTA domain-containing Ser/Thr kinase,high_confidence,10.0,1.0,1.0
L,RNQ,Stk1 family PASTA domain-containing Ser/Thr kinase,high_confidence,10.0,1.0,1.0
J,RNX,Sua5/YciO/YrdC/YwlC family protein,high_confidence,11.0,1.0,0.8181818181818182
K,ROT,SycD/LcrH family type III secretion system chaperone SicA,low_count,4.0,1.0,1.0
L,ROY,SyrB-like regulator,low_count,17.0,0.0588235294117647,1.0
K,RQJ,T3SS leucine-rich repeat effector RipAC/PopC,high_confidence,26.0,1.0,1.0
L,RQJ,T3SS leucine-rich repeat effector RipAC/PopC,high_confidence,26.0,1.0,1.0
L,RRA,T7SS effector LXG polymorphic toxin,ambiguous,46.0,1.0,0.391304347826087
K,RRJ,TAL effector repeat-containing protein,high_confidence,7.0,0.8571428571428571,0.8333333333333334
K,RRM,TATA-box-binding protein,high_confidence,31.0,1.0,1.0
K,RRO,TAXI family TRAP transporter solute-binding subunit,high_confidence,272.0,0.9852941176470588,0.9701492537313432
K,RRZ,TFIIB-type zinc ribbon-containing protein,low_count,4.0,1.0,0.5
J,RSB,TGS domain-containing protein,low_count,4.0,1.0,0.75
L,RSC,THUMP domain-containing class I SAM-dependent RNA methyltransferase,high_confidence,14.0,1.0,1.0
J,RSE,THUMP-like domain-containing protein,low_count,2.0,1.0,1.0
L,RSW,TIGR00730 family Rossman fold protein,high_confidence,85.0,1.0,0.9647058823529412
K,RSX,TIGR01212 family radical SAM protein,high_confidence,14.0,1.0,0.9285714285714286
J,RTG,TIGR01621 family pseudouridine synthase,low_count,3.0,1.0,1.0
L,RTR,TIGR02221 family CRISPR-associated protein,low_count,1.0,1.0,1.0
K,RTX,TIGR02302 family protein,ambiguous,27.0,1.0,0.4814814814814814
L,RTX,TIGR02302 family protein,ambiguous,27.0,1.0,0.4814814814814814
L,RTZ,TIGR02391 family protein,high_confidence,22.0,1.0,0.9090909090909092
K,RUD,TIGR02452 family protein,high_confidence,5.0,1.0,0.6
L,RUX,TIGR02757 family protein,low_count,3.0,1.0,1.0
K,RVE,TIGR03032 family protein,low_count,2.0,1.0,1.0
J,RVI,TIGR03086 family metal-binding protein,high_confidence,31.0,0.967741935483871,0.5666666666666667
K,RVI,TIGR03086 family metal-binding protein,high_confidence,31.0,0.967741935483871,0.5666666666666667
K,RWJ,TIGR03752 family integrating conjugative element protein,high_confidence,17.0,1.0,0.7058823529411765
K,RWO,TIGR03761 family integrating conjugative element protein,low_count,1.0,1.0,1.0
L,RXA,TIGR03915 family putative DNA repair protein,high_confidence,6.0,1.0,1.0
L,RXI,TIGR03986 family type III CRISPR-associated RAMP protein,low_count,1.0,1.0,1.0
L,RYU,TIM barrel protein,high_confidence,253.0,0.9723320158102768,0.9715447154471544
K,RYY,TIR domain-containing protein,high_confidence,63.0,0.9523809523809524,0.5666666666666667
L,RYY,TIR domain-containing protein,high_confidence,63.0,0.9523809523809524,0.5666666666666667
L,RZA,TM0106 family RecB-like putative nuclease,high_confidence,17.0,1.0,0.8823529411764706
K,RZB,TM1266 family iron-only hydrogenase system putative regulator,low_count,2.0,1.0,1.0
J,RZE,TM2 domain-containing protein,high_confidence,54.0,0.8888888888888888,0.875
K,RZQ,TOBE domain-containing protein,high_confidence,157.0,0.9872611464968152,0.8387096774193549
K,RZV,TOMM system kinase/cyclase fusion protein,high_confidence,5.0,1.0,0.6
L,RZV,TOMM system kinase/cyclase fusion protein,high_confidence,5.0,1.0,0.6
L,RZW,TOPRIM and DUF927 domain-containing protein,low_count,1.0,1.0,1.0
L,RZX,TOPRIM nucleotidyl transferase/hydrolase domain-containing protein,high_confidence,13.0,1.0,1.0
L,RZY,TOTE conflict system archaeo-eukaryotic primase domain-containing protein,high_confidence,22.0,1.0,1.0
J,SAI,TRAM domain-containing protein,high_confidence,61.0,0.9344262295081968,0.9649122807017544
K,SAS,TRASH domain-containing protein,low_count,1.0,1.0,1.0
L,SAY,TRM11 family SAM-dependent methyltransferase,high_confidence,7.0,1.0,1.0
L,SAZ,TRM11 family methyltransferase,low_count,2.0,1.0,1.0
L,SBW,TaqI-like C-terminal specificity domain-containing protein,low_count,4.0,1.0,0.5
K,SBZ,Tat pathway signal protein,high_confidence,29.0,0.7586206896551724,0.8636363636363636
L,SCD,TatD family hydrolase,high_confidence,103.0,1.0,0.6699029126213593
K,SCH,TauD/TfdA family dioxygenase,high_confidence,279.0,0.967741935483871,0.8925925925925926
K,SDC,TenA family protein,high_confidence,47.0,1.0,1.0
K,SDD,TenA family transcriptional regulator,high_confidence,24.0,0.9583333333333334,0.8695652173913043
K,SDL,TerD family protein,high_confidence,320.0,0.996875,0.9811912225705328
J,SDT,TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein,low_count,2.0,1.0,1.0
K,SDU,TetR family copper-responsive transcriptional repressor ComR,high_confidence,10.0,1.0,1.0
K,SDV,TetR family transcriptional regulator,high_confidence,545.0,0.9706422018348624,1.0
K,SDW,TetR family transcriptional regulator C-terminal domain-containing protein,high_confidence,78.0,1.0,1.0
K,SDX,TetR-like C-terminal domain-containing protein,high_confidence,39.0,0.9487179487179488,1.0
K,SDY,TetR/AcrR family transcriptional regulator,high_confidence,6181.0,0.9893221161624332,0.9993458708094848
L,SDY,TetR/AcrR family transcriptional regulator,high_confidence,6181.0,0.9893221161624332,0.9993458708094848
K,SDZ,TetR/AcrR family transcriptional regulator C-terminal domain-containing protein,high_confidence,81.0,0.9506172839506172,0.987012987012987
K,SEA,TetR/AcrR family transcriptional regulator C-terminal ligand-binding domain-containing protein,high_confidence,6.0,1.0,1.0
K,SEB,Tex family protein,high_confidence,71.0,1.0,0.9859154929577464
L,SEB,Tex family protein,high_confidence,71.0,1.0,0.9859154929577464
K,SED,TfoX/Sxy family DNA transformation protein,high_confidence,21.0,0.9523809523809524,0.8
K,SEE,TfoX/Sxy family protein,high_confidence,34.0,0.9705882352941176,0.7575757575757576
K,SEL,Tfx family DNA-binding protein,low_count,4.0,1.0,1.0
L,SET,Ti-type conjugative transfer relaxase TraA,high_confidence,136.0,1.0,1.0
J,SEV,TiaS agmantine-binding domain-containing protein,low_count,1.0,1.0,1.0
K,SFD,TioE family transcriptional regulator,high_confidence,8.0,1.0,1.0
K,SFE,TipAS antibiotic-recognition domain-containing protein,low_count,4.0,1.0,1.0
L,SFI,TldD/PmbA family protein,high_confidence,41.0,1.0,0.951219512195122
J,SFO,TlyA family RNA methyltransferase,high_confidence,29.0,1.0,1.0
J,SFP,TlyA family rRNA (cytidine-2'-O)-methyltransferase,low_count,1.0,1.0,1.0
L,SFT,Tn3 family transposase,high_confidence,451.0,0.9578713968957872,1.0
L,SFV,Tn3-like element IS1071 family transposase,high_confidence,20.0,1.0,1.0
L,SFW,Tn3-like element IS3000 family transposase,high_confidence,14.0,1.0,1.0
L,SFX,Tn3-like element IS882 family transposase,low_count,3.0,1.0,1.0
L,SFZ,Tn3-like element ISAli20 family transposase,low_count,1.0,1.0,1.0
L,SGB,Tn3-like element ISAzs29 family transposase,low_count,1.0,1.0,1.0
L,SGD,Tn3-like element ISEc63 family transposase,high_confidence,8.0,1.0,1.0
L,SGF,Tn3-like element ISMex22 family transposase,low_count,1.0,1.0,1.0
L,SGI,Tn3-like element ISPa38 family transposase,high_confidence,7.0,1.0,1.0
L,SGJ,Tn3-like element ISPa40 family transposase,low_count,1.0,1.0,1.0
L,SGU,Tn3-like element ISXc4 family transposase,high_confidence,13.0,1.0,1.0
L,SGV,Tn3-like element Tn3 family transposase,high_confidence,34.0,1.0,1.0
L,SGW,Tn3-like element Tn4401 family resolvase TnpR,low_count,4.0,1.0,1.0
L,SGX,Tn3-like element Tn4401 family transposase,low_count,4.0,1.0,1.0
L,SGY,Tn3-like element Tn5403 family transposase,high_confidence,17.0,1.0,1.0
L,SGZ,Tn3-like element TnAs1 family transposase,high_confidence,31.0,1.0,1.0
L,SHB,Tn3-like element TnAs3 family transposase,high_confidence,28.0,1.0,1.0
L,SHD,Tn3-like element TnShfr1 family transposase,low_count,1.0,1.0,1.0
L,SHE,Tn3-like element TnXax1 family transposase,low_count,2.0,1.0,1.0
L,SHF,Tn3-like element TnXo19 family transposase,low_count,2.0,1.0,1.0
L,SHJ,TnP I resolvase,low_count,3.0,1.0,1.0
L,SHK,TniB family NTP-binding protein,ambiguous,165.0,0.9636363636363636,0.4842767295597484
K,SHL,TniQ family protein,high_confidence,197.0,0.5076142131979695,0.74
L,SHL,TniQ family protein,high_confidence,197.0,0.5076142131979695,0.74
L,SHN,TnsA endonuclease C-terminal domain-containing protein,low_count,2.0,1.0,1.0
K,SHO,TnsA endonuclease N-terminal domain-containing protein,high_confidence,41.0,0.6341463414634146,0.8461538461538461
L,SHO,TnsA endonuclease N-terminal domain-containing protein,high_confidence,41.0,0.6341463414634146,0.8461538461538461
L,SHP,TnsA-like heteromeric transposase endonuclease subunit,high_confidence,52.0,0.2307692307692307,0.8333333333333334
L,SHQ,TnsD family Tn7-like transposition protein,high_confidence,22.0,0.9090909090909092,0.9
L,SKA,TraG/TraD/VirD4 family protein,low_count,1.0,1.0,1.0
L,SKO,TraM recognition domain-containing protein,high_confidence,45.0,0.9111111111111112,0.8536585365853658
K,SKU,TraR/DksA family transcriptional regulator,high_confidence,103.0,0.883495145631068,0.8571428571428571
L,SLS,TrbM/KikA/MpfK family conjugal transfer protein,high_confidence,13.0,0.8461538461538461,0.9090909090909092
L,SMK,TrlF family AAA-like ATPase,high_confidence,27.0,1.0,0.6296296296296297
K,SMN,TrmB family transcriptional regulator,high_confidence,72.0,0.9861111111111112,0.971830985915493
K,SMO,TrmB family transcriptional regulator sugar-binding domain-containing protein,high_confidence,11.0,0.9090909090909092,0.8
J,SMP,TrmH family RNA methyltransferase,high_confidence,31.0,1.0,0.935483870967742
J,SNX,TyrS-associated PheT N-terminal domain-related protein TapR,low_count,1.0,1.0,1.0
J,SOG,"UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase",high_confidence,30.0,1.0,0.8666666666666667
J,SOL,"UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase",high_confidence,17.0,1.0,0.5882352941176471
L,SQW,UMUC-like DNA-repair protein,low_count,3.0,1.0,1.0
K,SRY,UTRA domain-containing protein,high_confidence,61.0,0.9672131147540984,1.0
L,SSA,UV DNA damage repair endonuclease UvsE,high_confidence,7.0,1.0,1.0
L,SSB,UV damage endonuclease UvsE,high_confidence,5.0,1.0,1.0
L,SSC,UV damage repair endonuclease,low_count,1.0,1.0,1.0
L,SSF,UV damage repair protein UvrX,low_count,2.0,1.0,0.5
L,SSR,UdgX family uracil-DNA binding protein,high_confidence,205.0,1.0,1.0
L,STB,UvrB domain 3-containing protein,low_count,1.0,1.0,1.0
L,STD,UvrD-helicase domain-containing protein,high_confidence,320.0,1.0,0.93125
K,STF,UvrY/SirA/GacA family response regulator transcription factor,high_confidence,16.0,1.0,0.9375
